Date,Tweet,Reply Count,Retweet Count,Like Count,Language,Source Label,Search
10/9/2024,Horrific scenes as missiles devastate southern Lebanon residential neighborhoods in latest attack,11,71,402,en,Twitter for iPad,Ceasefire talks
12/3/2024,Egypt mediates back-channel talks between Iranian and Israeli representatives,16,124,395,en,Twitter Studio,Hezbollah Israel
12/11/2024,Iran backs Houthis launching missiles from Yemen targeting Israeli Red Sea shipping,16,16,257,en,Twitter for iPad,Middle East conflict
11/3/2024,US coordinates with Gulf states on contingency plans for potential Iran-Israel escalation #PeaceInMiddleEast,18,48,356,en,Twitter for iPad,Global economy
12/28/2024,US coordinates with Gulf states on contingency plans for potential Iran-Israel escalation #WarCrimes,21,48,142,en,Twitter for iPad,Global economy
12/17/2024,Iran claims responsibility for missile attack on Israeli military base in Negev desert #MiddleEastPeace,16,44,120,en,Twitter for iPad,Iran missile strike
12/4/2024,Israeli PM warns of existential threat as Iranian missiles rain down on major cities #IranProtest,22,69,581,en,Buffer,Israeli airstrike
12/13/2024,Global food crisis worsens as Iran-Israel war disrupts Middle East agricultural exports #NuclearDeal,12,0,68,en,Tweet Deck,US Israel alliance
11/26/2024,Oil prices hit record high as Iran threatens to blockade Strait of Hormuz,6,68,52,en,Hootsuite,Refugee crisis
10/27/2024,Russia vetoes third UN Security Council ceasefire resolution on Middle East conflict #IDF,3,92,55,en,Twitter Web App,Stop the war
12/30/2024,Brutal bombardment of Red Sea port leaves entire neighborhoods in rubble and ruins #MiddleEastCrisis,13,52,40,en,Twitter Studio,US Iran warning
11/2/2024,US intelligence warns Iran weeks away from nuclear weapon capability amid conflict #RedSeaConflict,7,146,273,en,SproutSocial,Biden Iran policy
10/25/2024,Turkey offers to host ceasefire negotiations between Iran and Israel in Ankara,25,98,208,en,SproutSocial,Israel Iran war
10/19/2024,Iranian missile barrage overwhelms Israeli Iron Dome defense system in latest attack,3,63,416,en,Tweet Deck,Iran missile strike
11/3/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm #IranIsraelWar,21,78,445,en,Twitter Studio,Iran Houthis
11/29/2024,Oil prices hit record high as Iran threatens to blockade Strait of Hormuz,14,38,393,en,Twitter Studio,Iran Houthis
12/10/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,10,82,21,en,Buffer,Oil prices war
12/19/2024,Iranian state media reports military exercise near Strait of Hormuz this week #USMilitary,22,96,172,en,Hootsuite,Humanitarian aid
11/2/2024,Refugee crisis overwhelms Jordan and Turkey as 81 million flee war zones #BidenForeignPolicy,12,120,24,en,Twitter Studio,Iran missile strike
11/19/2024,Turkey offers to host ceasefire negotiations between Iran and Israel in Ankara #HumanitarianAid,12,5,502,en,Hootsuite,Iranian regime
11/19/2024,Brave journalists risking lives to document truth of conflict and protect civilians #NetanyahuSpeech,8,122,161,en,Twitter for Android,Israel defense
11/21/2024,UN special envoy travels to Tehran and Jerusalem seeking diplomatic breakthrough,11,12,234,en,Twitter for iPhone,Iran protests
11/30/2024,Famine threatens Gaza as Iran-Israel blockade cuts off all humanitarian supply routes #HouthiAttack,4,75,145,en,Hootsuite,Middle East conflict
11/2/2024,Oman confirms role as back-channel mediator between US and Iranian governments #USMilitary,2,13,586,en,Twitter for Android,IDF operations
12/20/2024,Israeli military spokesperson confirms 121 Iranian drones intercepted this week #CeasefireNow,22,19,68,en,Twitter for iPhone,Middle East conflict
11/20/2024,Iran announces withdrawal from nuclear deal following Israeli attack on Natanz,23,45,156,en,SproutSocial,US Iran sanctions
12/8/2024,Iran threatens nuclear escalation if Israel continues strikes on its military sites,0,128,516,en,Twitter Web App,Red Sea conflict
11/3/2024,Hostages taken during Iranian proxy attack in northern Israel still unaccounted for,19,94,587,en,Twitter for iPad,Ceasefire talks
10/24/2024,Iran threatens nuclear escalation if Israel continues strikes on its military sites,20,10,68,en,Hootsuite,Hezbollah Israel
11/23/2024,Israeli airstrike kills 74 civilians in Red Sea port according to emergency services,17,138,413,en,SproutSocial,Ceasefire talks
12/10/2024,Netanyahu addresses Knesset on security situation amid ongoing Iranian missile campaign,13,42,515,en,Buffer,Hezbollah Israel
10/18/2024,UN special envoy travels to Tehran and Jerusalem seeking diplomatic breakthrough,19,105,391,en,Hootsuite,Iran retaliation
10/31/2024,Mass displacement crisis: 7 million people fleeing violence in Lebanon and Gaza,13,37,460,en,Twitter Studio,Hezbollah Israel
11/29/2024,Iranian foreign ministry summoned US charge d affaires over naval confrontation #IsraelDefense,8,124,408,en,Buffer,Ceasefire talks
11/4/2024,Israeli forces destroy Iranian missile launchers in preemptive strike operation,4,25,302,en,TweetBot,US Iran warning
11/18/2024,Iranian Revolutionary Guard pledges total war if US intervenes militarily in conflict #BidenForeignPolicy,16,141,488,en,Twitter Web App,War crimes Middle East
10/25/2024,Iranian nuclear sites bombed by Israel sparking fears of radioactive contamination,0,25,149,en,SproutSocial,Middle East conflict
11/15/2024,Civilians in Amman describe terror of constant air raid sirens and missile attacks #IranProtest,25,117,355,en,Twitter Studio,Nuclear deal Iran
12/5/2024,Thousands of Iranian soldiers mobilize near Israeli border threatening ground invasion,13,131,37,en,SproutSocial,Oil prices war
12/24/2024,US military bases in Middle East hit by Iran-backed drone attacks overnight,8,36,145,en,Tweet Deck,Gaza humanitarian
10/5/2024,Jordan closes airspace to all military aircraft as Iran-Israel conflict intensifies #IranMissileStrike,4,49,428,en,Twitter Studio,Global economy
10/30/2024,Death toll rises to 39 after Iranian barrage hits northern Israel overnight,0,16,167,en,Twitter Web App,US Israel alliance
10/25/2024,Iran and Russia hold joint naval exercise in Caspian Sea amid Middle East tensions,21,126,116,en,Twitter for iPhone,Ceasefire talks
11/6/2024,EU foreign ministers meet in Brussels to discuss Iran-Israel conflict diplomatic response,18,142,561,en,TweetBot,Nuclear deal Iran
11/4/2024,Iranian missile barrage overwhelms Israeli Iron Dome defense system in latest attack,7,5,444,en,Buffer,Middle East conflict
11/5/2024,Civilians in Shiraz describe terror of constant air raid sirens and missile attacks #IranMissileStrike,3,37,568,en,Tweet Deck,Israel defense
12/7/2024,Inspiring solidarity as Beirut residents open homes to refugees fleeing Iran-Israel war,11,105,409,en,Hootsuite,Israeli airstrike
12/27/2024,Tragic loss of civilian life in Gaza Strip as war crimes allegations mount against all sides,2,80,58,en,Hootsuite,Red Sea conflict
11/15/2024,Russia vetoes third UN Security Council ceasefire resolution on Middle East conflict,11,30,315,en,Tweet Deck,Refugee crisis
11/3/2024,Brave Israeli medics working tirelessly to save lives of missile attack victims,9,62,168,en,TweetBot,Iran protests
10/5/2024,US Treasury Department expands Iran sanctions list to include 84 new entities #GazaHumanitarian,4,138,438,en,Buffer,Gaza humanitarian
10/8/2024,Netanyahu addresses Knesset on security situation amid ongoing Iranian missile campaign,4,74,375,en,TweetBot,Gaza humanitarian
10/9/2024,Israel destroys Iranian oil refinery in major escalation of direct military strikes #GazaHumanitarian,19,0,196,en,Twitter for Android,Red Sea conflict
12/10/2024,Israeli military intelligence assesses Iranian military capabilities and vulnerabilities,2,72,141,en,Twitter for iPhone,Ceasefire talks
11/1/2024,US coordinates with Gulf states on contingency plans for potential Iran-Israel escalation,22,72,32,en,Hootsuite,Israeli airstrike
11/10/2024,Israel and US conduct joint military drill simulating Iranian missile attack scenario #IranMissileStrike,20,102,428,en,Tweet Deck,Iran retaliation
10/8/2024,IAEA inspectors denied access to Iranian nuclear site following Israeli strike on Natanz #IRGC,2,15,120,en,Twitter for Android,Diplomacy Middle East
12/31/2024,Escalating conflict threatens to drag entire Middle East into devastating regional war #NoMoreWar,10,148,244,en,Buffer,IAEA Iran
10/30/2024,Famine threatens Gaza as Iran-Israel blockade cuts off all humanitarian supply routes,15,8,372,en,Twitter for Android,Red Sea conflict
11/5/2024,Israeli intelligence warns of imminent Iranian dirty bomb attack on Tel Aviv,12,47,509,en,Buffer,Red Sea conflict
11/27/2024,US Congress receives classified briefing on Iran missile capabilities and threat level,21,80,580,en,Twitter for Android,Iran attacks Israel
11/15/2024,IMF warns conflict could reduce global GDP growth by 43 percent this year,4,10,143,en,Tweet Deck,Oil prices war
10/5/2024,UK and France announce additional sanctions on Iran over ballistic missile program,20,92,351,en,Twitter Studio,Netanyahu speech
12/30/2024,Lebanon descends into chaos as Hezbollah and Israeli forces clash in brutal urban combat #NoMoreWar,21,129,280,en,SproutSocial,Red Sea conflict
10/9/2024,Hope for generation trapped in war as international scholarships offered to refugees,14,140,297,en,SproutSocial,Ceasefire talks
10/12/2024,Iran test fires ICBM capable of reaching European capitals raising global alarm,15,106,474,en,Twitter Studio,Israel defense
11/2/2024,US successfully negotiates release of hostages taken during Iran proxy attack on Israel #IsraelIranWar,21,148,260,en,Hootsuite,US Israel alliance
11/30/2024,Thousands flee Tehran as bombing intensifies in Iran-Israel war escalation,7,101,2,en,Hootsuite,US Iran warning
12/19/2024,Death toll rises to 71 after Iranian barrage hits northern Israel overnight #IranMissileStrike,21,13,508,en,Twitter Studio,Humanitarian aid
11/22/2024,US special forces casualties reported in covert operation against Iranian assets,17,84,181,en,SproutSocial,Global economy
12/4/2024,Ceasefire talks collapse again as Iran refuses all US mediation conditions completely,0,25,132,en,Twitter for iPad,Iran protests
10/30/2024,Iran announces it will not negotiate under military threat from Israel or United States,23,41,370,en,Twitter for iPhone,IDF operations
10/19/2024,Thousands of Iranian soldiers mobilize near Israeli border threatening ground invasion #IRGC,0,61,67,en,Twitter for iPad,US Iran sanctions
12/11/2024,Israel destroys Iranian oil refinery in major escalation of direct military strikes,14,130,125,en,Buffer,Middle East conflict
10/28/2024,Israel confirms limited ground operation inside southern Lebanon against Hezbollah #NuclearDeal,17,64,18,en,Twitter Studio,Gaza humanitarian
12/31/2024,Ceasefire talks collapse again as Iran refuses all US mediation conditions completely,17,49,490,en,TweetBot,Israel Iran war
12/22/2024,Refugee crisis overwhelms Jordan and Turkey as 100 million flee war zones #CeasefireNow,20,123,600,en,Twitter for iPhone,Israel defense
10/29/2024,Pentagon releases statement on US military posture in eastern Mediterranean region #RefugeeCrisis,1,9,463,en,Tweet Deck,Iran attacks Israel
11/26/2024,Russia vetoes third UN Security Council ceasefire resolution on Middle East conflict,23,1,322,en,Buffer,Gaza humanitarian
12/3/2024,Global markets crash as Iran-Israel-US military confrontation escalates without end,15,141,564,en,TweetBot,Iran nuclear
11/27/2024,Iranian foreign ministry summoned US charge d affaires over naval confrontation,9,9,109,en,Twitter Web App,Iran retaliation
11/8/2024,Israel and US conduct joint military drill simulating Iranian missile attack scenario,10,105,76,en,SproutSocial,Netanyahu speech
10/7/2024,Iran threatens nuclear escalation if Israel continues strikes on its military sites,9,83,189,en,Twitter for iPhone,Hezbollah Israel
11/6/2024,Reports of chemical weapons use in Golan Heights spark international outrage and condemnation #MiddleEastCrisis,24,85,325,en,Twitter for iPhone,US Iran sanctions
11/12/2024,IMF warns conflict could reduce global GDP growth by 55 percent this year #NetanyahuSpeech,24,140,554,en,Twitter for iPhone,Iran retaliation
10/9/2024,Israeli and Iranian doctors cooperate across borders to help wounded civilians survive,9,107,95,en,TweetBot,Middle East conflict
12/18/2024,Iran parliament votes to increase military budget by 40% in response to Israeli strikes,0,27,488,en,Twitter Web App,War crimes Middle East
10/14/2024,Iran claims responsibility for missile attack on Israeli military base in Negev desert #RedSeaConflict,10,43,189,en,Twitter Studio,Diplomacy Middle East
11/25/2024,US coordinates with Gulf states on contingency plans for potential Iran-Israel escalation #RedSeaConflict,0,133,279,en,Twitter Studio,Global economy
10/28/2024,Thousands flee Tehran as bombing intensifies in Iran-Israel war escalation #NuclearDeal,16,74,352,en,Twitter for Android,Red Sea conflict
11/26/2024,Pentagon releases statement on US military posture in eastern Mediterranean region #IranNuclear,8,127,1,en,Twitter for iPhone,Red Sea conflict
12/25/2024,Pentagon releases statement on US military posture in eastern Mediterranean region,18,30,254,en,Twitter for Android,US military Middle East
10/21/2024,Civilians in Jerusalem describe terror of constant air raid sirens and missile attacks,6,70,115,en,Twitter Studio,Iran attacks Israel
11/16/2024,Israel updates emergency evacuation protocols for 5400 northern border communities,6,114,147,en,Twitter for Android,Iran nuclear
12/30/2024,Iranian foreign ministry summoned US charge d affaires over naval confrontation,8,113,206,en,Twitter for Android,Humanitarian aid
11/8/2024,Iran cyber attacks cripple Israeli banking system and power grid infrastructure,13,12,258,en,Twitter Web App,IAEA Iran
